dataset,dataset_label,repetition,method,n_train,n_cal,n_eval,lambda,gamma,coverage,mean_width,median_width,q90_width,lower_miss,upper_miss,asr_a_minus,asr_a_plus
meps_expenditure,MEPS 2016 total medical expenditure,13,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.914176245210728,27985.3615201146,12742.1640617791,61142.6844776905,0.0477011494252874,0.0381226053639847,1.50937384442973,1.10791926194119
meps_expenditure,MEPS 2016 total medical expenditure,13,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.91992337164751,13543.717995289,7740.75798324216,28498.0446342818,0.0231800766283525,0.0568965517241379,1.50937384442973,1.10791926194119
meps_expenditure,MEPS 2016 total medical expenditure,13,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.879693486590038,104085.159316449,19000.3530052138,279390.939682292,0.0982758620689655,0.0220306513409962,1.50937384442973,1.10791926194119
meps_expenditure,MEPS 2016 total medical expenditure,14,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.915900383141762,110652.07109048,35408.0905478368,239607.076001296,0.0657088122605364,0.0183908045977012,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,14,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.915900383141762,110652.07109048,35408.0905478368,239607.076001296,0.0657088122605364,0.0183908045977012,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,14,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.916091954022989,14325.6466606133,8509.39128736239,31006.9719682956,0.0275862068965517,0.0563218390804598,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,14,Parametric-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.88544061302682,123565.841651718,23232.6986263434,351091.144233221,0.0952107279693487,0.0193486590038314,0.05,0.05
meps_expenditure,MEPS 2016 total medical expenditure,15,SR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.916858237547893,87097.2983690284,32987.2837377704,169698.962387175,0.0691570881226054,0.0139846743295019,1.005743969539,0.869604328970257
meps_expenditure,MEPS 2016 total medical expenditure,15,ASR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.918007662835249,56288.401341386,21369.0061226666,111338.579661615,0.0580459770114943,0.0239463601532567,1.005743969539,0.869604328970257
meps_expenditure,MEPS 2016 total medical expenditure,15,CQR-TI,5218,5218,5220,0.0188009674070809,0.918800967407081,0.916666666666667,13283.6400390098,7956.77366732859,28548.1902855634,0.0247126436781609,0.0586206896551724,1.005743969539,0.869604328970257
